,Unnamed: 0,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view,geometry,source,DAY_WEEK,CITY,RAIL,MAN_COLL,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,DAY,cluster_label
230,230,,,,,36.16324444,-86.66395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,6.0,1.0,12.0,55.0,0.0,20.0,1.0,0.0,99.0,47.0,0.0,SR-255 DONELSON PK,,2.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2012.0,9.0,470832.0,0.0,99.0,19.0,107.0,3.0,2.0,0.0,7.0,2.0,1.0,99.0,29.0,4
231,231,,,,,36.17383889,-86.61436944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,53.0,10.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,ANDREW JACKSON PKWY,,2.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2012.0,10.0,470833.0,0.0,99.0,20.0,8.0,3.0,2.0,0.0,99.0,2.0,0.0,99.0,30.0,4
232,232,,,,,36.25751389,-86.64781111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,6.0,1.0,12.0,18.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,HADLEY AVE,13TH ST,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2012.0,10.0,470860.0,0.0,99.0,13.0,19.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,19.0,2
233,233,,,,,36.17621111,-86.79329444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,8.0,35.0,0.0,19.0,1.0,1.0,99.0,47.0,0.0,US-41A SR-12 ROSA PARKS BLVD,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2012.0,11.0,470869.0,0.0,99.0,19.0,7.0,3.0,1.0,0.0,44.0,1.0,0.0,99.0,30.0,1
234,234,,,,,36.07447778,-86.93693889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,2.0,42.0,15.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,US-70S SR-1 MEMPHIS-BRISTOL HW,,2.0,0.0,0.0,2.0,99.0,2.0,0.0,4.0,0.0,37.0,2012.0,10.0,470923.0,0.0,99.0,21.0,66.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,26.0,3
235,235,,,,,36.16064722,-86.62113889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,6.0,5.0,12.0,37.0,0.0,88.0,5.0,1.0,99.0,47.0,0.0,I-40,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2012.0,11.0,470924.0,19.0,99.0,3.0,281.0,3.0,2.0,0.0,88.0,2.0,1.0,99.0,18.0,4
236,236,,,,,36.22921389,-86.5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,42.0,58.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,SAUNDERSVILLE RD,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2012.0,11.0,470928.0,0.0,99.0,2.0,12.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,29.0,4
237,237,,,,,36.16956667,-86.60084444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,2.0,34.0,33.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,I-40 RAMP,,1.0,0.0,0.0,1.0,99.0,1.0,1.0,4.0,0.0,37.0,2012.0,12.0,470929.0,0.0,99.0,2.0,293.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,9.0,4
238,238,,,,,36.12151667,-86.75831111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,2.0,1.0,34.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,I-440 FOUR-FORTY PKWY,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,4.0,0.0,37.0,2012.0,12.0,470930.0,1.0,99.0,10.0,59.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,29.0,1
239,239,,,,,36.18900833,-86.62814167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,2.0,8.0,19.0,0.0,99.0,2.0,1.0,99.0,47.0,0.0,US-70 SR-24 LEBANON PK,,4.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2012.0,12.0,470931.0,0.0,99.0,18.0,222.0,3.0,4.0,0.0,99.0,4.0,1.0,99.0,28.0,4
240,240,,,,,36.1293,-86.90418889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,6.0,1.0,12.0,38.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-70 SR-24 CHARLOTTE PK,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2012.0,11.0,470935.0,0.0,99.0,12.0,51.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,10.0,3
241,241,,,,,36.16486944,-86.80476111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,37.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,DR D B TODD JR BLVD,,3.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2012.0,12.0,470936.0,0.0,99.0,23.0,10.0,3.0,2.0,0.0,99.0,2.0,0.0,99.0,29.0,1
242,242,,,,,36.13956944,-86.80053056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,8.0,20.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,US-431 SR-106 21ST AVE S,PIERCE AVE,3.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,1.0,470075.0,0.0,99.0,9.0,76.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,20.0,1
243,243,,,,,36.06131111,-86.9105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,43.0,6.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,SR-100,,1.0,0.0,0.0,1.0,99.0,3.0,1.0,4.0,0.0,37.0,2013.0,1.0,470141.0,0.0,99.0,0.0,92.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,11.0,3
244,244,,,,,36.13197222,-86.816125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,24.0,29.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,BLAIR BLVD,CHESTERFIELD AVE,2.0,0.0,1.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,2.0,470142.0,0.0,99.0,19.0,12.0,3.0,2.0,0.0,99.0,1.0,0.0,99.0,5.0,1
245,245,,,,,36.09552222,-86.73350556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,42.0,39.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,WHEELER AVE,,2.0,0.0,0.0,2.0,99.0,6.0,1.0,4.0,0.0,37.0,2013.0,1.0,470188.0,0.0,99.0,1.0,2.0,3.0,1.0,0.0,88.0,1.0,0.0,99.0,20.0,0
246,246,,,,,36.17484444,-86.71941944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,5.0,99.0,0.0,88.0,1.0,0.0,99.0,47.0,99.0,BARCLAY AVE,,2.0,99.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2013.0,2.0,470189.0,99.0,99.0,99.0,6.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,20.0,2
247,247,,,,,36.11036389,-86.77225556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,50.0,59.0,0.0,22.0,1.0,0.0,99.0,47.0,0.0,SR-155 THOMPSON LN,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2013.0,2.0,470190.0,0.0,99.0,21.0,155.0,3.0,1.0,0.0,24.0,1.0,0.0,99.0,22.0,1
248,248,,,,,36.24280833,-86.78046944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,10.0,32.0,42.0,0.0,99.0,10.0,0.0,99.0,47.0,0.0,BRICK CHURCH PK,MASONWOOD DR,1.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,3.0,470191.0,0.0,99.0,8.0,26.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,1.0,2
249,249,,,,,36.22976111,-86.84121111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,42.0,26.0,0.0,13.0,1.0,0.0,99.0,47.0,0.0,SR-155 BRILEY PKWY,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2013.0,3.0,470192.0,0.0,99.0,13.0,201.0,1.0,1.0,0.0,45.0,1.0,1.0,99.0,19.0,1
250,250,,,,,36.04573889,-86.65988611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,57.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,I-24,,2.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2013.0,2.0,470257.0,0.0,99.0,2.0,241.0,3.0,2.0,0.0,88.0,2.0,1.0,99.0,9.0,0
251,251,,,,,36.211025,-86.76541111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,6.0,1.0,12.0,18.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-41/31A SR-11 DICKERSON PK,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,4.0,470275.0,0.0,99.0,23.0,153.0,3.0,2.0,0.0,99.0,2.0,0.0,99.0,7.0,2
252,252,,,,,36.04149444,-86.65259167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,24.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,I-24,,7.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2013.0,3.0,470309.0,23.0,99.0,23.0,246.0,2.0,3.0,0.0,88.0,3.0,1.0,99.0,20.0,0
253,253,,,,,36.15906667,-86.82183611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,1.0,1.0,12.0,10.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-40,,3.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2013.0,1.0,470328.0,0.0,99.0,13.0,162.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,5.0,1
254,254,,,,,36.24194722,-86.75699722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,2.0,1.0,12.0,18.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-31W SR-11 DICKERSON PK,SR-155 BRILEY PKWY RAMP,3.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,2.0,470329.0,0.0,99.0,15.0,175.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,14.0,2
255,255,,,,,36.16675,-86.79538056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,2.0,1.0,12.0,19.0,0.0,3.0,1.0,0.0,99.0,47.0,0.0,I-40,,4.0,0.0,0.0,2.0,99.0,1.0,0.0,1.0,0.0,37.0,2013.0,5.0,470336.0,0.0,99.0,3.0,167.0,3.0,2.0,0.0,48.0,2.0,1.0,99.0,3.0,1
256,256,,,,,36.12242222,-86.80584167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,35.0,46.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-440 RAMP,,1.0,0.0,0.0,1.0,99.0,1.0,1.0,4.0,0.0,37.0,2013.0,6.0,470422.0,0.0,99.0,16.0,25.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,5.0,1
257,257,,,,,36.14414444,-86.76865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,5.0,27.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,CHESTNUT ST,,1.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2013.0,6.0,470424.0,0.0,99.0,19.0,18.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,6.0,1
258,258,,,,,36.28444722,-86.69245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,1.0,35.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,MYATT DR,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2013.0,6.0,470448.0,0.0,99.0,9.0,14.0,1.0,1.0,0.0,88.0,1.0,0.0,99.0,2.0,2
259,259,,,,,36.132175,-86.77914167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,30.0,15.0,0.0,5.0,1.0,0.0,99.0,47.0,0.0,US-31 SR-6 8TH AVE S,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,4.0,0.0,37.0,2013.0,6.0,470449.0,0.0,99.0,5.0,69.0,3.0,1.0,0.0,34.0,1.0,0.0,99.0,8.0,1
260,260,,,,,36.19525833,-86.61928056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,42.0,6.0,0.0,22.0,1.0,0.0,99.0,47.0,0.0,SR-45 OLD HICKORY BLVD,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2013.0,6.0,470450.0,0.0,99.0,22.0,159.0,3.0,1.0,0.0,22.0,1.0,1.0,99.0,20.0,4
261,261,,,,,36.24874444,-86.71991111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,16.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,US-31E SR-6 GALLATIN PK,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,6.0,470451.0,0.0,99.0,22.0,175.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,5.0,2
262,262,,,,,36.04701111,-86.66171111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,6.0,1.0,12.0,0.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-24,,3.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2013.0,6.0,470452.0,19.0,99.0,2.0,239.0,3.0,2.0,0.0,88.0,2.0,1.0,99.0,16.0,0
263,263,,,,,36.14574444,-86.76470556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,6.0,1.0,12.0,34.0,0.0,19.0,1.0,0.0,99.0,47.0,0.0,US-41A/31A SR-11 2ND AVE S,CHESTNUT ST,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,7.0,470512.0,0.0,99.0,18.0,121.0,1.0,2.0,0.0,1.0,2.0,1.0,99.0,8.0,1
264,264,,,,,36.23785278,-86.73181389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,30.0,54.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SAUNDERS AVE,KINSINGTON DR,2.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,3.0,470522.0,0.0,99.0,13.0,20.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,21.0,2
265,265,,,,,36.05471389,-86.72714722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,6.0,1.0,12.0,38.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,MCMURRAY DR,WILKERSON DR,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2013.0,4.0,470523.0,0.0,99.0,7.0,10.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,1.0,0
266,266,,,,,36.29155278,-86.88283889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,34.0,9.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-41A SR-112 CLARKSVILLE PK,,1.0,0.0,0.0,1.0,99.0,2.0,1.0,4.0,0.0,37.0,2013.0,5.0,470532.0,0.0,99.0,21.0,78.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,27.0,1
267,267,,,,,36.22596944,-86.74611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,3.0,2.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-31E SR-6 ELLINGTON PKWY,,1.0,0.0,0.0,1.0,99.0,2.0,1.0,4.0,0.0,37.0,2013.0,5.0,470533.0,0.0,99.0,3.0,145.0,2.0,1.0,0.0,88.0,1.0,1.0,99.0,30.0,2
268,268,,,,,36.14713056,-86.74351111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,3.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-40,,8.0,0.0,0.0,2.0,99.0,1.0,1.0,1.0,0.0,37.0,2013.0,7.0,470535.0,0.0,99.0,3.0,207.0,3.0,4.0,0.0,99.0,4.0,1.0,99.0,27.0,1
269,269,,,,,36.14854722,-86.79915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,2.0,43.0,13.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,US-431 SR-106 BROADWAY,DIVISION ST,1.0,0.0,0.0,1.0,99.0,2.0,0.0,5.0,0.0,37.0,2013.0,5.0,470584.0,0.0,99.0,3.0,82.0,3.0,1.0,0.0,88.0,1.0,0.0,99.0,5.0,1
270,270,,,,,36.14048889,-86.82283889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,2.0,35.0,12.0,0.0,99.0,2.0,0.0,99.0,47.0,0.0,I-440,,6.0,0.0,0.0,1.0,99.0,1.0,0.0,3.0,0.0,37.0,2013.0,7.0,470585.0,0.0,99.0,13.0,12.0,1.0,5.0,0.0,99.0,5.0,1.0,99.0,21.0,1
271,271,,,,,36.07862222,-86.74521111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,43.0,43.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-255 HARDING PL,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2013.0,6.0,470706.0,0.0,99.0,13.0,18.0,1.0,1.0,0.0,99.0,1.0,1.0,99.0,1.0,0
272,272,,,,,36.21353889,-86.82516111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,42.0,7.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,W HAMILTON RD,,1.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,7.0,470716.0,0.0,99.0,15.0,10.0,1.0,1.0,0.0,88.0,1.0,0.0,99.0,22.0,1
273,273,,,,,36.13018056,-86.71566944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,10.0,15.0,42.0,0.0,99.0,10.0,1.0,99.0,47.0,0.0,US-41/70S SR-1 MURFREESBORO RD,,4.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,7.0,470718.0,0.0,99.0,0.0,219.0,3.0,1.0,0.0,99.0,1.0,1.0,99.0,28.0,0
274,274,,,,,36.07728333,-86.76640833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,35.0,45.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-65,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,4.0,0.0,37.0,2013.0,8.0,470719.0,0.0,99.0,5.0,35.0,1.0,1.0,0.0,99.0,1.0,1.0,99.0,30.0,0
275,275,,,,,36.14228056,-86.64481111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,30.0,54.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,ELM HILL PK,,2.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2013.0,8.0,470720.0,0.0,99.0,20.0,10.0,3.0,1.0,0.0,99.0,1.0,0.0,99.0,27.0,4
276,276,,,,,36.211,-86.88703889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,8.0,10.0,12.0,16.0,0.0,99.0,10.0,0.0,99.0,47.0,0.0,SR-12 ASHLAND CITY HWY,,4.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2013.0,8.0,470721.0,0.0,99.0,17.0,74.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,3.0,3
277,277,,,,,36.01843889,-86.66441944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,53.0,12.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,PETTUS RD,,3.0,0.0,0.0,2.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,7.0,470725.0,0.0,99.0,15.0,5.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,7.0,0
278,278,,,,,36.24730556,-86.72082222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,15.0,57.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,US-31E SR-6 GALLATIN PK,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,9.0,470727.0,0.0,99.0,19.0,174.0,3.0,1.0,0.0,99.0,1.0,1.0,99.0,3.0,2
279,279,,,,,36.12777778,-86.84349444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,8.0,39.0,0.0,9.0,1.0,1.0,99.0,47.0,0.0,US-70 S SR-1 HARDING RD,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,9.0,470730.0,0.0,99.0,9.0,135.0,1.0,1.0,0.0,56.0,1.0,1.0,99.0,5.0,3
280,280,,,,,36.23791389,-86.73646944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,52.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,SR-155 BRILEY PKWY,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,2.0,0.0,37.0,2013.0,9.0,470732.0,0.0,99.0,4.0,157.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,14.0,2
281,281,,,,,36.15374722,-86.72108889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,14.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-70 SR-24 LEBANON PK,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,11.0,0.0,37.0,2013.0,9.0,470734.0,0.0,99.0,23.0,160.0,3.0,2.0,0.0,88.0,2.0,1.0,99.0,21.0,1
282,282,,,,,36.17183056,-86.61463889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,38.0,50.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,DODSON CHAPEL RD,,2.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2013.0,9.0,470763.0,0.0,99.0,21.0,6.0,2.0,1.0,0.0,99.0,1.0,0.0,99.0,10.0,4
283,283,,,,,36.11236944,-86.92956111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,6.0,1.0,12.0,23.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-70 SR-24 CHARLOTTE PK,SAWYER BROWN RD,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2013.0,11.0,470767.0,0.0,99.0,14.0,32.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,5.0,3
284,284,,,,,36.07562778,-86.76786944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,3.0,42.0,21.0,0.0,88.0,3.0,0.0,99.0,47.0,0.0,I-65,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,4.0,0.0,37.0,2013.0,11.0,470792.0,0.0,99.0,6.0,30.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,12.0,0
285,285,,,,,36.15441111,-86.75996944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,1.0,1.0,12.0,57.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-40,,2.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2013.0,11.0,470825.0,0.0,99.0,23.0,195.0,3.0,2.0,0.0,99.0,2.0,1.0,99.0,10.0,1
